"D0_32F_MEF" "D3_32F_MEF" "D7_32F_MEF" "D13_Primed_32F_KSR" "D21_Primed_32F_KSR" "P3_Primed_32F_KSR" "P10_Primed_32F_KSR" "D13_Naive_32F_Naive" "D21_Naive_32F_Naive" "P3_Naive_32F_Naive" "P10_Naive_32F_Naive"
"MIR3678" 0 0 0 0 0 0 0 0 0 0 0
"MIR3679" 47.6138875789114 29.6766680656269 123.701352737349 29.4938060813335 181.444071673451 115.084842622545 191.103091303049 562.96195171212 32.9994695388826 108.24209743029 0
"MIR3680-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3680-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3681" 0 0 0 0 0 0 0 0 0 0 0
"MIR3682" 28.9084317443391 36.0359540796899 14.3055986158839 35.8139073844764 29.3766592233206 26.6182629195002 0 151.910367922318 8.90461876446037 0 28.5081773187222
"MIR3683" 0 0 0 0 0 0 0 0 0 0 0
"MIR3684" 0 0 16.2387876180303 0 0 45.3229882142842 27.0166532403479 0 0 0 64.7212674262883
"MIR3685" 13.055420787766 0 19.3817787699072 0 39.8006350767569 72.1269059754199 16.1228414498851 0 0 0 154.495928695011
"MIR3686" 0 0 0 0 0 0 0 0 0 0 0
"MIR3687-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3687-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3688-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3688-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689A" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689B" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689C" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689D1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689D2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689E" 0 0 0 0 0 0 0 0 0 0 0
"MIR3689F" 0 0 0 0 0 0 0 0 0 0 0
"MIR369" 0 0 0 14.3255629537906 0 0 0 0 0 0 0
"MIR3690" 0 0 0 0 0 0 0 0 9.97317301619562 8.17829180584417 0
"MIR3691" 8.99373432046106 0 0 0 0 0 0 0 0 0 0
"MIR3692" 0 0 0 0 0 0 0 0 0 0 0
"MIR370" 0 0 0 0 0 0 0 0 9.97317301619562 0 31.9291585969689
"MIR3713" 0 0 0 0 0 0 0 0 16.6219550269927 0 0
"MIR3714" 0 0 0 0 0 0 0 0 0 0 0
"MIR371A" 0 0 0 0 0 0 0 0 0 0 0
"MIR371B" 0 0 0 0 0 0 0 0 0 0 0
"MIR372" 0 0 0 14.9670060711245 0 0 0 0 0 0 0
"MIR373" 0 0 0 14.5331798081933 89.4072237231497 0 0 92.4671804744546 54.2020272619328 0 0
"MIR374A" 0 0 0 27.8552612990372 0 0 0 0 0 0 0
"MIR374B" 0 0 0 0 0 0 0 0 0 0 0
"MIR374C" 0 0 0 0 0 0 0 0 0 0 0
"MIR375" 0 0 0 0 0 0 0 0 0 0 0
"MIR376A1" 0 0 0 0 0 0 0 0 0 0 17.6079918733284
"MIR376A2" 0 0 0 0 0 13.9745880327376 0 0 0 0 0
"MIR376B" 8.09436088841493 0 0 10.0278940676534 24.6763937475893 0 0 0 22.4396392864402 36.8023131262987 47.8937378954533
"MIR376C" 0 0 0 0 0 0 0 0 0 0 0
"MIR377" 0 0 17.4155113584673 0 53.6443342338898 0 0 46.2335902372272 10.8404054523865 0 52.0584107559276
"MIR378A" 0 0 0 0 0 0 0 0 0 0 0
"MIR378B" 0 0 0 0 0 0 0 0 0 0 0
"MIR378C" 0 0 0 0 0 0 0 0 0 0 0
"MIR378D1" 0 0 0 0 0 0 0 0 0 0 0
"MIR378D2" 0 10.2959868799114 0 0 0 0 0 0 0 37.5533807411212 0
"MIR378E" 0 0 0 0 0 0 0 0 0 0 0
"MIR378F" 0 0 0 0 0 0 0 0 0 0 0
"MIR378G" 0 24.6099198593004 175.854187863548 0 60.1863262136324 0 146.285293155055 77.8077494236263 36.4872183519352 209.444058442351 29.2034987167399
"MIR378H" 9.75224203423486 0 0 12.0818000815101 29.7305948766136 0 48.1742732478493 38.4351533297431 27.0357099836628 0 0
"MIR378I" 0 0 15.8114511017664 0 0 0 0 0 0 0 0
"MIR378J" 51.9821341457841 18.5138846647948 0 36.7996112574437 33.9583400196184 92.3092053538633 64.1955338463314 87.8014053128995 13.7245500222875 11.2545300080424 10.9848022695994
"MIR379" 24.1622713087013 0 0 0 18.4152192146189 16.6860752629703 0 0 22.3279992899902 0 53.6123931665523
"MIR380" 0 0 0 0 0 0 0 0 12.2620979707323 0 19.628581104694
"MIR381" 0 0 0 0 0 0 0 0 0 0 0
"MIR381HG" 0 0 0 0.15104524879731 0 0 0 0 0.788660315334041 0 0
"MIR382" 10.6504748531776 0 0 0 16.2344695707824 0 0 0 0 0 0
"MIR383" 0 0 0 0 0 0 0 0 0 0 0
"MIR384" 0 0 0 0 14.0206782656757 12.7041709388524 11.3592746578736 0 0 0 0
"MIR3907" 0 0 0 0 0 14.807510498265 0 0 0 0 0
"MIR3908" 0 0 0 0 0 0 0 0 0 0 0
"MIR3909" 0 0 0 0 0 0 0 0 0 0 0
"MIR3910-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3910-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3911" 7.42601916368343 0 0 9.19990281436093 0 10.2565783726515 0 0 20.5868250334313 0 10.9848022695994
"MIR3912" 0 0 0 0 0 0 0 0 0 0 0
"MIR3913-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3913-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3914-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3914-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3915" 0 0 0 0 0 11.525433429062 10.3053213391018 0 0 0 0
"MIR3916" 94.7212444388983 42.9364559247369 63.9186321135238 149.351613773561 183.76037897141 166.505729751767 116.976360306613 475.123916693208 214.847610189321 65.2523282381184 76.4261774927447
"MIR3917" 0 0 0 0 0 0 0 0 0 0 0
"MIR3918" 0 0 0 0 0 0 0 0 0 0 0
"MIR3919" 0 0 0 0 0 0 0 0 0 0 0
"MIR3920" 0 0 0 0 0 0 0 0 0 0 0
"MIR3921" 0 11.8706672262508 14.137297455697 0 0 0 0 0 0 0 0
"MIR3922" 0 0 0 0 0 0 0 0 0 0 0
"MIR3923" 0 0 0 0 0 0 0 0 0 0 0
"MIR3924" 0 0 0 0 0 0 0 0 0 0 0
"MIR3925" 0 0 0 0 0 14.5190525015456 64.9101409021347 0 0 0 0
"MIR3926-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR3926-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR3927" 0 0 0 0 0 0 0 0 0 0 0
"MIR3928" 0 0 0 0 0 0 0 0 0 0 0
"MIR3929" 0 0 0 18.2325346684607 22.4330852250812 20.3266735021638 0 0 0 0 0
"MIR3934" 7.56482326020089 18.8599385837629 22.461126798771 9.37186361462935 34.5930753470879 0 0 0 13.981083667564 0 33.5703770295234
"MIR3935" 0 0 0 0 0 0 0 0 0 0 0
"MIR3936" 0 0 0 0 0 0 0 0 0 0 0
"MIR3937" 0 0 0 0 0 0 0 0 0 0 0
"MIR3938" 0 0 0 0 0 10.8540489574661 0 0 0 0 0
"MIR3939" 15.2723790347452 0 45.3460484428018 0 34.9194251145132 84.3748711410573 0 0 7.05649034164785 0 33.8870786996133
"MIR3940" 0 0 0 0 0 0 0 0 0 0 0
"MIR3941" 0 9.79618169156619 0 0 11.9788319163055 0 0 0 0 0 0
"MIR3942" 7.42601916368343 0 11.0244980159105 9.19990281436093 22.6388933464122 0 0 29.2671351042998 13.7245500222875 11.2545300080424 32.9544068087982
"MIR3943" 0 0 0 0 12.3381968737947 0 0 0 0 0 0
"MIR3944" 0 0 0 0 0 20.7030933818335 0 0 0 0 0
"MIR3945" 0 0 0 0 0 0 0 0 0 0 0
"MIR3960" 0 0 0 0 0 0 0 0 0 0 0
"MIR3972" 0 0 0 0 0 0 0 0 0 0 0
"MIR3973" 22.6944697806027 0 11.2305633993855 9.37186361462935 80.7171758098716 31.344870353804 0 0 0 0 22.3802513530156
"MIR3974" 0 0 0 0 0 0 0 0 0 0 0
"MIR3975" 34.6901180932069 14.4143816318759 34.3334366781214 42.9766888613717 123.381968737947 223.593408523802 114.241847987757 0 0 0 0
"MIR3976" 0 0 0 0 0 0 0 0 0 0 0
"MIR3976HG" 0 0 0 0 0 0 0 0 0 0 0
"MIR3977" 0 0 0 14.3255629537906 0 0 0 0 0 0 0
"MIR3978" 0 9.99016548743877 0 9.92860798777564 12.2160365087076 33.2069418599706 9.89718980091954 31.5853240234523 14.8116430933598 0 0
"MIR409" 0 0 0 0 0 0 0 0 0 0 0
"MIR410" 0 0 0 0 0 0 0 0 0 0 0
"MIR411" 0 10.5104866065762 0 0 12.8522884102028 0 0 0 0 0 24.9446551538819
"MIR412" 0 0 0 0 0 0 0 0 0 0 0
"MIR421" 0 0 113.098379645576 35.3925672976002 29.0310514677521 92.0678740980361 47.0407609361352 0 17.599717087404 0 0
"MIR422A" 0 0 0 0 0 0 0 0 0 0 0
"MIR423" 8.61102222171803 0 0 10.6679724123972 26.2514827102014 11.8932664108405 10.6342145733284 0 0 0 0
"MIR424" 0 0 0 0 0 0 0 0 0 0 0
"MIR425" 9.30386309013211 0 0 0 0 0 0 0 0 0 0
"MIR4251" 0 0 0 0 0 0 0 0 0 0 0
"MIR4252" 0 0 0 0 0 0 0 0 0 0 0
"MIR4253" 0 0 0 0 0 0 0 0 0 0 0
"MIR4254" 0 0 0 0 0 0 0 0 0 0 0
"MIR4255" 0 0 0 0 0 0 0 0 0 0 0
"MIR4256" 25.2948777762967 47.297189729593 0 15.6685844807084 19.2784326153042 0 0 0 35.0619363850627 19.1678714199473 18.7084913654115
"MIR4257" 47.0602377233427 11.732636211992 13.9729102759796 11.6603419391319 0 12.9996167746397 0 0 0 0 41.7677946762675
"MIR4258" 17.7898041503625 0 0 44.0786552424326 40.6753743092132 49.1414084667697 32.9543792272376 70.1124775026084 90.4161289929823 13.480700778864 26.3152406018975
"MIR4259" 0 0 0 0 0 0 0 0 0 0 0
"MIR4260" 0 0 0 0 0 0 0 0 0 0 0
"MIR4261" 0 0 0 0 21.2727532306804 19.2752938382588 0 0 0 0 0
"MIR4262" 0 0 0 0 0 0 0 0 0 0 0
"MIR4263" 0 36.4701222011319 130.301597031424 24.1636001630202 44.5958923149205 53.8779297647716 0 76.8703066594863 27.0357099836628 29.560090864497 0
"MIR4264" 0 0 0 0 0 0 0 0 0 0 0
"MIR4265" 8.17612210951005 0 0 0 0 0 0 0 0 0 0
"MIR4266" 0 0 0 0 0 0 0 0 0 0 0
"MIR4267" 0 0 0 0 0 0 0 0 0 0 0
"MIR4268" 0 0 0 0 0 0 0 0 0 0 0
"MIR4269" 9.63614391477971 0 14.3055986158839 11.9379691281588 14.6883296116603 39.9273943792504 0 0 0 0 0
"MIR4270" 0 0 0 0 0 0 0 0 0 0 0
"MIR4271" 0 0 0 14.9670060711245 0 0 0 0 11.1639996449951 0 0
"MIR4272" 0 0 0 0 0 0 0 0 0 0 0
"MIR4273" 0 0 0 0 0 0 0 0 0 0 0
"MIR4274" 0 0 0 0 0 0 0 0 0 0 0
"MIR4275" 0 0 0 0 0 0 0 0 0 0 0
"MIR4276" 0 0 0 0 0 0 0 0 0 0 0
"MIR4277" 0 0 0 0 0 0 0 0 0 0 0
"MIR4278" 0 0 0 0 0 0 0 0 0 0 0
"MIR4279" 0 0 0 0 0 19.2752938382588 0 0 0 0 0
"MIR4280" 0 0 0 0 0 0 0 0 0 0 0
"MIR4281" 0 0 0 0 0 0 0 0 0 0 0
"MIR4282" 0 0 0 0 0 0 0 0 11.1639996449951 0 0
"MIR4283-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4283-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4284" 9.99303813384561 0 0 0 0 13.8020622545557 0 39.3841694613417 0 45.4349544769121 59.1280714758684
"MIR4285" 0 0 0 0 0 13.1525534425766 0 0 0 0 0
"MIR4286" 0 0 0 0 0 0 0 0 0 0 0
"MIR4287" 0 12.9359835157861 92.4361756718652 0 0 0 0 0 9.58958943864964 0 0
"MIR4288" 0 0 0 0 0 16.6860752629703 0 0 0 0 0
"MIR4289" 0 0 0 0 0 0 0 0 0 0 0
"MIR429" 0 0 0 0 0 0 0 0 0 0 0
"MIR4290" 0 0 0 0 0 0 0 0 0 0 0
"MIR4291" 0 0 0 0 0 0 0 0 0 0 0
"MIR4292" 0 0 0 14.9670060711245 0 33.3721505259406 0 0 0 18.3096085205467 0
"MIR4293" 0 0 0 0 0 0 0 0 0 0 0
"MIR4294" 0 0 0 0 0 0 0 0 0 0 0
"MIR4295" 38.0911100631291 59.3533361312539 14.137297455697 35.3925672976002 29.0310514677521 13.1525534425766 11.7601902340338 75.061593561616 17.599717087404 28.8645593147441 56.345573994651
"MIR4296" 18.3962747463976 0 27.3106882666874 0 28.0413565313515 12.7041709388524 0 0 8.49986336607581 0 13.6061755384811
"MIR4297" 0 0 0 0 0 0 0 0 0 0 0
"MIR4298" 0 0 0 0 0 0 0 0 0 0 0
"MIR4299" 0 0 0 0 0 0 0 0 0 0 0
"MIR4300" 0 0 0 0 0 0 0 0 0 0 0
"MIR4301" 0 0 0 0 0 0 0 0 0 0 18.1415673846414
"MIR4302" 0 0 0 0 0 0 0 0 0 0 0
"MIR4303" 0 0 0 0 0 0 0 0 0 0 0
"MIR4304" 0 0 0 16.1740226897635 0 36.06345298771 32.2456828997701 0 0 0 0
"MIR4305" 0 9.89222268854232 11.7810812130808 29.4938060813336 0 0 19.600317056723 0 29.3328618123401 12.0268997144767 35.2159837466569
"MIR4306" 0 0 0 0 13.5584581030711 36.8560563500772 0 0 0 0 0
"MIR4307" 0 0 0 0 14.6883296116603 13.3091314597501 0 0 0 0 0
"MIR4308" 0 0 0 0 0 0 0 0 9.23441945944039 0 0
"MIR4309" 0 0 0 0 0 0 0 0 0 0 0
"MIR431" 0 0 0 0 0 0 0 0 0 0 0
"MIR4310" 0 0 0 0 0 0 0 0 0 0 0
"MIR4311" 0 0 0 0 0 0 0 0 0 0 0
"MIR4312" 10.6504748531776 39.8292124038678 94.8687066105984 105.556779659509 81.1723478539122 73.5504633301981 78.9170660441743 83.9504664833864 19.6838941109124 0 0
"MIR4313" 0 0 0 0 0 0 0 0 0 0 0
"MIR4314" 0 0 0 0 0 0 0 0 0 0 0
"MIR4315-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4315-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4316" 0 0 0 0 17.3777420757671 0 0 0 0 0 0
"MIR4317" 0 0 0 0 0 17.1994929633694 0 0 0 0 0
"MIR4318" 0 0 0 0 0 0 0 0 0 0 0
"MIR4319" 0 11.8706672262508 42.4118923670911 11.7975224325334 14.5155257338761 26.3051068851532 0 0 0 14.4322796573721 0
"MIR432" 0 0 0 0 0 0 0 0 0 0 0
"MIR4320" 0 15.5231802189433 36.9744702687461 0 0 17.1994929633694 0 0 0 56.6189432712289 18.4206684213282
"MIR4321" 0 0 0 0 0 0 0 0 0 0 0
"MIR4322" 0 0 0 13.7368411885663 0 0 0 0 0 0 0
"MIR4323" 0 0 0 0 0 0 0 0 0 0 0
"MIR4324" 11.2421679005763 0 66.7594602074582 41.7828919485558 17.136384546937 0 97.1849054062517 44.3071906440094 41.5548875674818 85.1905396442101 16.629770102588
"MIR4325" 0 0 0 0 0 0 0 0 0 0 0
"MIR4326" 0 0 0 16.9964306231413 0 0 0 0 12.6777623087232 0 0
"MIR4327" 0 0 0 0 0 0 0 0 0 0 0
"MIR4328" 0 0 0 0 0 0 0 0 0 0 0
"MIR4329" 0 0 0 0 0 0 0 0 10.5350419185165 0 0
"MIR433" 0 0 0 0 0 0 0 0 0 0 0
"MIR4330" 0 0 0 0 0 0 0 0 0 0 0
"MIR4417" 0 0 0 0 0 0 0 0 0 0 0
"MIR4418" 0 0 0 0 0 0 0 0 0 0 0
"MIR4419A" 0 13.1039833017054 15.6061075809642 13.0232390489005 16.0236323036294 43.5571575046368 12.9820281804269 41.4301003424504 19.428259122459 0 31.0998298022424
"MIR4419B" 0 0 0 0 0 0 0 0 0 0 0
"MIR4420" 0 0 0 0 0 0 0 0 0 0 0
"MIR4421" 0 0 0 0 0 0 0 0 0 0 0
"MIR4422" 0 0 0 0 0 0 0 0 0 0 0
"MIR4423" 0 0 0 0 0 0 0 0 0 0 0
"MIR4424" 0 0 0 0 0 0 0 0 0 0 0
"MIR4425" 0 0 0 0 0 0 0 0 0 0 0
"MIR4426" 354.190822558577 612.388500231862 554.045755046816 535.48210596122 822.038085905479 596.986109284812 552.321913401873 599.379350318961 630.565883533259 714.210526678481 685.253419208743
"MIR4427" 0 59.3533361312539 70.686487278485 44.2407091220003 36.2888143346902 32.8813836064414 29.4004755850845 46.9134959760101 0 0 0
"MIR4428" 0 0 0 13.7368411885663 33.8032791062867 76.5730851108912 13.6933721903133 0 0 0 0
"MIR4429" 0 0 0 0 0 15.3146170221782 0 0 0 0 32.8039300653791
"MIR4430" 0 0 0 0 0 0 0 0 0 0 0
"MIR4431" 0 0 0 0 0 0 0 0 23.8719566877023 0 0
"MIR4432" 0 0 0 0 0 0 0 0 0 0 0
"MIR4433A" 0 0 0 0 0 0 0 0 0 0 0
"MIR4433B" 0 0 0 0 0 0 0 0 0 0 0
"MIR4434" 0 57.113587597999 22.6730242214009 37.8411096892581 0 21.0937177852643 75.4427298032357 60.1909004975223 70.5649034164784 92.5844355378585 45.1827715994843
"MIR4435-1" 0 0 0 0 7.71137304612166 0 0 0 0 0 0
"MIR4435-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4435-2HG" 2.60894314098847 2.06058851747779 1.59884756872263 0.998088564768581 1.48255102733455 1.51630575274381 0.37116567169284 0.394838947304397 0.705907408357966 0.170812503873822 0.240816024259148
"MIR4436A" 0 0 0 0 0 0 0 0 0 0 0
"MIR4436B1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4436B2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4437" 0 0 0 0 0 0 0 0 0 0 0
"MIR4438" 0 0 0 0 0 0 0 0 0 0 0
"MIR4439" 0 0 0 0 0 0 0 0 0 0 0
"MIR4440" 0 10.2959868799114 0 0 0 0 0 0 0 0 0
"MIR4441" 0 0 0 10.0278940676534 0 0 0 0 0 0 0
"MIR4442" 0 0 0 0 0 0 0 0 0 0 0
"MIR4443" 0 0 0 0 0 0 0 0 0 0 0
"MIR4444-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4444-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4445" 0 0 0 0 0 0 0 0 0 0 0
"MIR4446" 0 0 0 0 0 0 0 0 0 0 0
"MIR4447" 0 0 0 0 0 0 0 0 0 0 0
"MIR4449" 0 0 0 0 0 0 0 48.3351170661922 0 0 0
"MIR4450" 0 0 18.487235134373 77.1376466742569 18.9818413442995 17.1994929633694 15.3787103060442 441.708608266433 92.0600586110366 37.7459621808192 92.1033421066412
"MIR4451" 73.5850989855905 0 0 0 0 0 0 0 11.3331511547678 74.3481073258561 0
"MIR4452" 0 0 0 0 0 0 0 0 0 0 0
"MIR4453" 0 0 0 0 0 0 0 0 0 0 0
"MIR4454" 0 20.7614550253358 1327.77148634833 468.381060361589 192.942996380328 163.324403345576 174.829988561511 177.228762576038 307.813981981346 138.829027568342 349.841089565555
"MIR4455" 0 0 0 0 0 0 0 0 0 0 0
"MIR4456" 0 0 0 0 0 0 0 0 0 0 0
"MIR4457" 0 0 0 0 0 0 0 0 0 0 0
"MIR4458" 0 0 0 0 0 0 0 0 0 0 0
"MIR4458HG" 9.12672854331445 16.2261708203558 10.2175292147459 7.22898093601631 9.8066999181732 9.29917133416921 7.20610547612238 5.30703503462443 6.22171144725697 2.94781312779965 3.54112664661393
"MIR4459" 0.116725948351214 0.145505330482561 0.433221675583765 0.216913131465572 0.177924823329651 0.241827177724207 0.504529035204422 0 0.053932365434759 0 0
"MIR4460" 0 0 0 0 0 0 0 0 0 0 0
"MIR4461" 87.5066041990805 109.081806943926 113.671513326213 108.409665596253 150.059151167773 181.291952857137 135.08326620174 172.438796019929 80.8635649961807 198.931422304318 420.688238270874
"MIR4462" 0 0 0 0 0 0 0 0 0 0 0
"MIR4463" 0 0 0 0 0 0 0 0 33.4919989349854 0 0
"MIR4464" 0 0 0 0 0 0 0 0 0 0 0
"MIR4465" 0 0 0 0 0 0 0 0 0 0 0
"MIR4466" 0 0 0 0 0 0 0 0 0 0 0
"MIR4467" 0 16.0159795909733 19.0741314878452 15.9172921708784 39.1688789644275 0 0 0 0 0 0
"MIR4468" 0 0 0 0 0 0 0 0 0 0 0
"MIR4469" 0 0 0 0 0 0 0 0 0 0 0
"MIR4470" 0 0 0 0 0 0 0 0 0 0 0
"MIR4471" 0 0 0 0 0 0 0 0 0 0 0
"MIR4472-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4472-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4473" 0 0 0 22.0393276212162 0 0 0 0 0 0 0
"MIR4474" 0 0 15.4060292786442 0 15.8182011202495 0 0 0 0 0 0
"MIR4475" 0 0 0 0 0 0 0 0 0 0 0
"MIR4476" 0 0 0 0 0 0 0 0 0 0 0
"MIR4477A" 0 0 0 0 0 0 0 0 0 0 0
"MIR4477B" 0 0 0 0 0 0 0 0 0 0 0
"MIR4478" 0 0 0 0 0 0 0 0 0 0 0
"MIR4479" 0 0 16.9249335737218 0 0 0 0 0 0 0 0
"MIR448" 0 0 0 0 0 10.0717751587298 0 0 0 0 0
"MIR4480" 0 0 0 14.1237944614837 0 0 28.1582019688134 0 21.070083837033 0 0
"MIR4481" 0 0 40.0556761244749 16.7131567794223 0 0 0 0 0 0 19.9557241231056
"MIR4482" 23.1267453954713 72.0719081593798 0 0 35.2519910679848 0 42.8406929954088 45.5731103766955 0 0 68.4196255649334
"MIR4483" 0 0 0 0 0 0 0 0 0 0 0
"MIR4484" 19.5044840684698 0 0 0 0 0 0 0 18.0238066557752 0 0
"MIR4485" 0 0 0 0 0 0 0 0 0 0 0
"MIR4486" 346.901180932069 0 57.2223944635356 0 0 17.7455086130001 0 0 0 0 0
"MIR4487" 0 0 0 0 0 0 0 0 0 0 0
"MIR4488" 0 0 0 0 0 0 0 0 0 0 0
"MIR4489" 13.055420787766 0 0 0 0 0 0 0 0 0 0
"MIR4490" 0 0 0 0 0 0 0 0 0 0 0
"MIR4491" 0 0 0 0 0 0 0 0 0 0 0
"MIR4492" 0 0 0 0 0 0 0 0 0 0 0
"MIR4493" 0 0 0 0 0 0 0 0 0 0 0
"MIR4494" 0 0 0 0 0 0 0 0 0 0 0
"MIR4495" 0 0 0 0 0 0 0 0 0 0 0
"MIR4496" 26.5388881587375 0 39.3990256962048 0 0 0 0 0 12.2620979707323 0 0
"MIR4497" 0 0 0 0 0 0 0 0 0 0 0
"MIR4498" 0 0 0 15.193778890384 0 0 0 0 0 0 0
"MIR4499" 0 14.6232857134973 0 0 0 0 0 0 0 0 0
"MIR449A" 8.89490207518125 0 0 0 0 0 0 0 0 0 0
"MIR449B" 0 0 0 0 0 0 0 0 0 0 0
"MIR449C" 0 0 0 0 0 0 0 0 0 0 0
"MIR4500" 0 0 0 0 0 0 0 0 0 0 0
"MIR4500HG" 0 0 0 0 0 0.0246273200064105 0 0 0 0 0
"MIR4501" 0 0 0 0 0 0 0 0 0 0 0
"MIR4502" 0 0 0 37.1403483987162 0 0 0 39.3841694613417 9.23441945944039 0 14.7820178689671
"MIR4503" 0 0 0 0 0 0 0 0 0 0 0
"MIR4504" 0 0 13.0616335188505 0 0 0 0 0 0 0 0
"MIR4505" 0 0 0 0 0 0 13.6933721903133 0 0 0 0
"MIR4506" 0 0 0 0 0 0 0 0 0 0 0
"MIR4507" 0 0 0 0 0 0 0 0 0 0 0
"MIR4508" 0 0 0 0 0 0 0 0 0 0 0
"MIR4509-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4509-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4509-3" 0 0 0 0 0 0 0 0 0 0 0
"MIR450A1" 0 0 0 0 0 0 0 0 0 0 0
"MIR450A2" 0 0 0 0 0 0 0 0 0 0 0
"MIR450B" 0 0 0 0 0 0 0 0 0 0 0
"MIR4510" 0 0 0 0 0 0 0 0 0 0 0
"MIR4511" 0 0 0 0 0 0 0 0 0 0 0
"MIR4512" 0 0 0 0 0 14.5190525015456 0 0 0 0 15.5499149011212
"MIR4513" 0 0 0 0 0 25.9992335492793 0 0 17.3950692142947 14.2644624520538 0
"MIR4514" 14.2006331375701 17.7018721794968 0 0 0 0 0 0 0 0 0
"MIR4515" 0 0 0 0 0 0 0 0 0 0 0
"MIR4516" 9.41204754466854 0 13.9729102759796 11.6603419391319 0 0 0 0 0 0 13.9225982254225
"MIR4517" 51.2301322051578 12.772236889004 0 0 0 42.4544446564181 0 0 37.8728089222619 0 0
"MIR4518" 0 0 0 0 0 0 0 0 0 0 0
"MIR4519" 0 0 0 0 0 0 0 0 0 0 0
"MIR451A" 0 0 0 0 0 0 0 0 0 0 0
"MIR451B" 0 0 0 0 0 0 0 0 0 0 0
"MIR452" 0 0 0 0 0 0 0 0 0 0 0
"MIR4520-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4520-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4521" 0 0 0 16.7131567794223 0 0 0 0 0 0 0
"MIR4522" 0 0 0 0 0 0 0 0 0 0 0
"MIR4523" 0 0 0 0 0 0 0 0 0 0 0
"MIR4524A" 0 0 0 0 0 0 0 0 0 0 0
"MIR4524B" 14.0771493711564 0 0 0 0 0 0 0 0 0 0
"MIR4525" 0 0 0 0 0 0 0 0 0 0 0
"MIR4526" 0 0 0 0 0 0 0 0 0 0 0
"MIR4527" 0 0 0 0 0 0 0 0 0 0 0
"MIR4528" 0 0 0 0 0 0 0 0 0 0 0
"MIR4529" 0 0 0 0 0 0 0 0 0 0 0
"MIR4530" 0 0 0 0 0 0 0 0 0 0 0
"MIR4531" 0 0 0 0 0 0 0 0 0 0 0
"MIR4532" 0 0 0 0 0 0 0 0 0 0 0
"MIR4533" 0 0 0 0 0 0 0 0 0 0 0
"MIR4534" 0 0 20.0278380622375 0 0 0 0 0 0 0 0
"MIR4535" 0 0 0 0 0 0 0 0 0 0 0
"MIR4536-1" 0 0 0 0 0 0 0 0 0 0 0
"MIR4536-2" 0 0 0 0 0 0 0 0 0 0 0
"MIR4537" 0 0 0 0 0 0 0 0 0 0 0
"MIR4538" 0 0 0 0 0 0 0 0 0 0 0
"MIR4539" 0 0 0 0 0 0 0 0 0 0 0
"MIR454" 0 0 0 0 0 9.72145254451314 0 0 0 10.6673371380576 0
"MIR4540" 0 0 0 0 0 0 0 0 0 0 0
"MIR455" 0 0 0 0 12.8522884102028 0 0 0 0 0 0
"MIR4632" 0 0 0 0 0 0 0 0 0 0 0
"MIR4633" 0 0 0 0 0 0 0 0 0 0 0
"MIR4634" 0 0 0 0 0 0 0 0 0 0 0
"MIR4635" 0 0 0 0 0 0 0 0 0 0 0
"MIR4636" 0 0 0 0 0 0 0 0 0 0 0
"MIR4637" 0 0 0 0 0 0 0 0 0 0 0
"MIR4638" 0 0 0 0 0 0 0 0 0 0 0
"MIR4639" 35.1928734278911 29.2465714269947 139.324090867739 72.6658990409667 0 32.4048418150438 28.9743817360253 46.2335902372272 0 0 17.3528035853092
"MIR4640" 0 1.86853095228021 0 0 0 0 0 0 0 0 0
"MIR4641" 0 0 0 15.193778890384 0 0 0 0 0 0 0
